Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Arenaria melanocephala,"(Vigors, 1829)",NA,black turnstone,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Arenaria,melanocephala,NA,,NA,native,"S4N,S5M (2015)",NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2016-08-08,Chessi Miltner,iNat:3840469,,3941,BIR
Calidris alpina,"(Linnaeus, 1758)",NA,Dunlin,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Calidris,alpina,NA,,NA,native,S4N (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2019-05-04,Joan Septembre,iNat:24714336,,3857,BIR
Calidris mauri,"Cabanis, 1857",NA,western sandpiper,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Calidris,mauri,NA,,NA,native,S4M (2015),NA,reported,unobserved,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,,,,,3855,BIR
Calidris virgata,"(Gmelin, 1789)",NA,surfbird,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Calidris,virgata,NA,,NA,native,S4M (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2014-10-19,Michael Hoebel,iNat:4054037,,339592,BIR
Gallinago delicata,"Ord, 1825",NA,Wilson’s snipe,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Gallinago,delicata,NA,,NA,native,S5B (2015),NA,reported,unobserved,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,,,,,144496,BIR
Limnodromus scolopaceus,"(Say, 1823)",NA,long-billed dowitcher,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Limnodromus,scolopaceus,NA,,NA,native,S4N (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2013-10-07,Michael Hoebel,iNat:4054132,,3873,BIR
Phalaropus fulicarius,"(Linnaeus, 1758)",NA,red phalarope,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Phalaropus,fulicarius,NA,,NA,native,SUM (2015),NA,reported,unobserved,2016-12-01,Keith Riding,eBird,,NA,,,,,73203,BIR
Phalaropus lobatus,"(Linnaeus, 1758)",NA,red-necked phalarope,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Phalaropus,lobatus,NA,,NA,native,S3S4B (2015),NA,reported,unobserved,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,,,,,3959,BIR
Tringa flavipes,"(Gmelin, 1789)",NA,lesser yellowlegs,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Tringa,flavipes,NA,,NA,native,S4S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2016-09-05,Sarah Tweedale,iNat:4041686,,3893,BIR
Tringa melanoleuca,"(Gmelin, 1789)",NA,greater yellowlegs,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,Tringa,melanoleuca,NA,,NA,native,"S5B, SUN (2015)",NA,reported,unobserved,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,,,,,3892,BIR
Sitta canadensis,"Linnaeus, 1766",NA,red-breasted nuthatch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sittidae,,,Sitta,canadensis,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2016-02-23,Andrew Simon,iNat:2711391,,14823,BIR
Aegolius acadicus,"(Gmelin, 1788)",NA,northern saw-whet owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,Aegolius,acadicus,NA,,NA,native,"S5B,S5N (2009)",NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2020-02-03,Tanya Inglis,iNat:38263361,,20356,BIR
Asio flammeus,"(Pontoppidan, 1763)",NA,short-eared owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,Asio,flammeus,NA,,NA,native,"S3B,S2N (2015)",NA,reported,unobserved,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,,,,,20315,BIR
Bubo virginianus,"(Gmelin, 1788)",NA,great horned owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,Bubo,virginianus,NA,,NA,native,S5 (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2018-06-28,Kevin Toomer,iNat:13864466,,20044,BIR
Glaucidium gnoma,"Wagler, 1832",NA,mountain pygmy owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,Glaucidium,gnoma,NA,,NA,native,S4B (2015),NA,reported,unobserved,1994-03-25,Aziza Cooper,eBird,,NA,,,,reported as northern pygmy owl (Glaucidium californicum); there is current taxonomic debate regarding the classification of Glaucidium gnoma as an independent species or subspecies from that of the northern pygmy owl.,19812,BIR
Megascops kennicottii,"(Elliot, 1867)",NA,western screech owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,Megascops,kennicottii,NA,,NA,native,S4 (2015),NA,reported,unobserved,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,,,,,19743,BIR
Strix varia,"Barton, 1799",NA,barred owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,Strix,varia,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2010-07-07,Karolle Wall,iNat:13132927,,19893,BIR
Sturnus vulgaris,"Linnaeus, 1758",NA,European starling,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,Sturnus,vulgaris,NA,,NA,exotic,unlisted,NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2008-05-10,Michael Hoebel,iNat:19548204,,14850,BIR
Calypte anna,"(Lesson, 1829)",NA,Anna's hummingbird,Animalia,Chordata,Vertebrata,,Aves,,,Caprimulgiformes,,,Trochilidae,,,Calypte,anna,NA,,NA,native,S4S5 (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2014-03-14,Michael Hoebel,iNat:4046916,,6317,BIR
Selasphorus rufus,"(Gmelin, 1788)",NA,rufous hummingbird,Animalia,Chordata,Vertebrata,,Aves,,,Caprimulgiformes,,,Trochilidae,,,Selasphorus,rufus,NA,,NA,native,S4S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2003-07-30,Shera Street,iNat:2635133,,6363,BIR
Cistothorus palustris,"(Wilson, A, 1810)",NA,marsh wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Troglodytidae,,,Cistothorus,palustris,NA,,NA,native,S5 (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2016-01-24,Lauren Magner & Andrew Simon,iNat:2616528,,7601,BIR
Thryomanes bewickii,"P.L. Sclater, 1862",NA,Bewick’s wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Troglodytidae,,,Thryomanes,bewickii,NA,,NA,native,S4 (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-05-10,Michael Hoebel,iNat:19548265,,7576,BIR
Troglodytes aedon,"(Vieillot, 1809)",NA,house wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Troglodytidae,,,Troglodytes,aedon,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2016-04-23,Andrew Simon,iNat:3030504,,7562,BIR
Troglodytes pacificus,"Baird, 1864",NA,Pacific wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Troglodytidae,,,Troglodytes,pacificus,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2010-10-21,Michael Hoebel,iNat:4046875,,144882,BIR
Catharus guttatus,"(Pallas, 1811)",NA,hermit thrush,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,Catharus,guttatus,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2013-04-28,Michael Hoebel,iNat:4046977,,12890,BIR
Catharus ustulatus,"(Nuttall, 1840)",NA,Swainson's thrush,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,Catharus,ustulatus,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2016-07-07,Andrew Simon,iNat:3641204,,12878,BIR
Ixoreus naevius,"Gmelin, 1789",NA,varied thrush,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,Ixoreus,naevius,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-12-15,Michael Hoebel,iNat:4046990,,145088,BIR
Myadestes townsendi,"(Audubon, 1838)",NA,Townsend's solitaire,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,Myadestes,townsendi,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2010-05-01,Michael Hoebel,iNat:4046980,,12951,BIR
Sialia currucoides,"(Bechstein, 1798)",NA,mountain bluebird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,Sialia,currucoides,NA,,NA,native,S4S5B (2015),NA,new 2023,observed,,,,,NA,2023-04-26,Kevin Toomer,iNat:156826200,,12936,BIR
Turdus migratorius,"Linnaeus, 1766",NA,American robin,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,Turdus,migratorius,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-02-22,Andrew Simon,iNat:2566293,,12727,BIR
Contopus cooperi,"(Swainson, 1832)",NA,olive-sided flycatcher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,Contopus,cooperi,NA,,NA,native,S3S4B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2012-05-20,Michael Hoebel,iNat:4046887,,16110,BIR
Contopus sordidulus,"(Sclater, 1859)",NA,western wood-pewee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,Contopus,sordidulus,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2020-08-02,Liam Steele,iNat:70325775,,16079,BIR
Empidonax difficilis,"Baird, 1858",NA,Pacific-slope flycatcher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,Empidonax,difficilis,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-06-20,Bridgit Spencer,iNat:2380925,,16598,BIR
Empidonax hammondii,"(Xantus de Vesey, 1858)",NA,Hammond’s flycatcher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,Empidonax,hammondii,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2023-06-01,Richard Harrigan,iNat:165757864,,16624,BIR
Empidonax traillii,"(Audubon, 1828)",NA,willow flycatcher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,Empidonax,traillii,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-07-15,Michael Hoebel,iNat:4046901,,16611,BIR
Tyrannus melancholicus,"(Vieillot, 1819)",NA,tropical kingbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,Tyrannus,melancholicus,NA,,NA,accidental,unlisted,NA,new 2019,unobserved,2019-11-20,Carl Estabrook,eBird,,NA,,,,accidental,16787,BIR
Tyto alba,"(Scopoli, 1769)",NA,barn owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Tytonidae,,,Tyto,alba,NA,,NA,native,S2? (2015),NA,new 2017,observed,,,,,NA,2017-02-25,Sarah Tweedale,iNat:5180293,,20445,BIR
Vireo cassinii,"Xantus de Vesey, 1858",NA,Cassin's vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Vireonidae,,,Vireo,cassinii,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-05-18,Michael Hoebel,iNat:4054050,,17382,BIR
Vireo gilvus,"(Vieillot, 1808)",NA,warbling vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Vireonidae,,,Vireo,gilvus,NA,,NA,native,S5B (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2015-07-02,Lauren Magner & Andrew Simon,iNat:2561814,,17394,BIR
Vireo huttoni,"Cassin, 1851",NA,Hutton’s vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Vireonidae,,,Vireo,huttoni,NA,,NA,native,S4 (2015),NA,confirmed,observed,2016,Galiano Naturalist,Galiano Bird Checklist,,NA,2019-02-22,Andrew Simon,iNat:20571106,,17375,BIR
